id,more_than_50k
33008,0.26023197174072266
33009,0.04571335017681122
33010,0.006597511004656553
33011,0.006989023182541132
33012,0.12587079405784607
33013,0.08329008519649506
33014,0.8656014800071716
33015,0.053841929882764816
33016,0.013596621342003345
33017,0.010264580138027668
33018,0.005673255771398544
33019,0.736041784286499
33020,0.001827334868721664
33021,0.1608264446258545
33022,0.2261337786912918
33023,0.1480145901441574
33024,0.7479425668716431
33025,0.11347022652626038
33026,0.17391498386859894
33027,0.008653037250041962
33028,0.7909417748451233
33029,0.23090890049934387
33030,0.11111502349376678
33031,0.002270974451676011
33032,0.001399947446770966
33033,0.011907967738807201
33034,0.03167295828461647
33035,0.3535766005516052
33036,0.014012240804731846
33037,0.06260788440704346
33038,0.1054985374212265
33039,0.0075149862095713615
33040,0.023533090949058533
33041,0.02617061696946621
33042,0.656452476978302
33043,0.027669280767440796
33044,0.0016908602556213737
33045,0.9915857315063477
33046,0.03802698105573654
33047,0.04578270763158798
33048,0.00235783401876688
33049,0.009576579555869102
33050,0.01011459156870842
33051,0.033901046961545944
33052,0.020418962463736534
33053,0.007477879989892244
33054,0.16211016476154327
33055,0.07425250858068466
33056,0.03861973062157631
33057,0.7350005507469177
33058,0.0026487454306334257
33059,0.12086332589387894
33060,0.009694765321910381
33061,0.24305689334869385
33062,0.06808887422084808
33063,0.2889576256275177
33064,0.7242088317871094
33065,0.024425426498055458
33066,0.2225462794303894
33067,0.6702631711959839
33068,0.0012519026640802622
33069,0.9844956398010254
33070,0.0020793206058442593
33071,0.34389829635620117
33072,0.004357315134257078
33073,0.01966099999845028
33074,0.002651121001690626
33075,0.0012491393135860562
33076,0.022449009120464325
33077,0.03448394685983658
33078,0.004155823495239019
33079,0.016518017277121544
33080,0.6831703782081604
33081,0.047492656856775284
33082,0.05524085834622383
33083,0.2321566641330719
33084,0.18562676012516022
33085,0.0017750704428181052
33086,0.703654408454895
33087,0.02732723020017147
33088,0.7240516543388367
33089,0.1968184858560562
33090,0.11085350066423416
33091,0.9932418465614319
33092,0.2302754819393158
33093,0.004002862609922886
33094,0.030808748677372932
33095,0.05052359402179718
33096,0.28275266289711
33097,0.7604739665985107
33098,0.15389156341552734
33099,0.9165430665016174
33100,0.5028673410415649
33101,0.0014371919678524137
33102,0.20122793316841125
33103,0.6599231362342834
33104,0.15351629257202148
33105,0.0027370487805455923
33106,0.8182147741317749
33107,0.5060209035873413
33108,0.7633681893348694
33109,0.13013984262943268
33110,0.03792095556855202
33111,0.19185994565486908
33112,0.0016451675910502672
33113,0.005309444386512041
33114,0.4499150812625885
33115,0.9663032293319702
33116,0.48528751730918884
33117,0.18756994605064392
33118,0.16435329616069794
33119,0.8479225635528564
33120,0.6944618821144104
33121,0.0035415675956755877
33122,0.01134192943572998
33123,0.0059130084700882435
33124,0.41886383295059204
33125,0.04315701872110367
33126,0.025753775611519814
33127,0.021632568910717964
33128,0.13764414191246033
33129,0.013872777111828327
33130,0.3569161891937256
33131,0.00391608290374279
33132,0.4144653081893921
33133,0.044827573001384735
33134,0.4650415778160095
33135,0.012878966517746449
33136,0.8073806166648865
33137,0.9926590323448181
33138,0.16620680689811707
33139,0.42468777298927307
33140,0.8431830406188965
33141,0.4323100447654724
33142,0.024954689666628838
33143,0.7838318347930908
33144,0.7217327952384949
33145,0.007782273925840855
33146,0.01665855571627617
33147,0.007328455336391926
33148,0.05680806562304497
33149,0.37827354669570923
33150,0.0021122281905263662
33151,0.016094090417027473
33152,0.008490476757287979
33153,0.1783771961927414
33154,0.1070404201745987
33155,0.0012146339286118746
33156,0.8891793489456177
33157,0.01386362873017788
33158,0.006224972661584616
33159,0.6793916821479797
33160,0.5403876900672913
33161,0.003184508066624403
33162,0.2861408293247223
33163,0.02333974651992321
33164,0.2990502119064331
33165,0.5291617512702942
33166,0.012018115259706974
33167,0.0034618161153048277
33168,0.009204450063407421
33169,0.4573812782764435
33170,0.02226227894425392
33171,0.04318933188915253
33172,0.5386295318603516
33173,0.9867039918899536
33174,0.0024253029841929674
33175,0.012564398348331451
33176,0.1480792909860611
33177,0.1748562455177307
33178,0.0028131799772381783
33179,0.14069056510925293
33180,0.11866866052150726
33181,0.9937717318534851
33182,0.3334222733974457
33183,0.003361654933542013
33184,0.018437011167407036
33185,0.06901071965694427
33186,0.1203785166144371
33187,0.9811169505119324
33188,0.1366652101278305
33189,0.986393392086029
33190,0.17954233288764954
33191,0.18496952950954437
33192,0.07165723294019699
33193,0.02979246713221073
33194,0.23309364914894104
33195,0.0017116463277488947
33196,0.10347205400466919
33197,0.9887136220932007
33198,0.08424144238233566
33199,0.02349040098488331
33200,0.36384114623069763
33201,0.0034153196029365063
33202,0.017905626446008682
33203,0.004370543640106916
33204,0.8111060261726379
33205,0.9898556470870972
33206,0.0070089609362185
33207,0.0015523473266512156
33208,0.0025687289889901876
33209,0.438854455947876
33210,0.031069345772266388
33211,0.001932233339175582
33212,0.04808599874377251
33213,0.003523780032992363
33214,0.9794449210166931
33215,0.13365386426448822
33216,0.524174690246582
33217,0.002092377282679081
33218,0.8730103373527527
33219,0.0034872398246079683
33220,0.12192346900701523
33221,0.05505705252289772
33222,0.8816561102867126
33223,0.030966874212026596
33224,0.007894441485404968
33225,0.0022229531314224005
33226,0.06844000518321991
33227,0.04768584668636322
33228,0.26668626070022583
33229,0.025245124474167824
33230,0.03501630574464798
33231,0.5732661485671997
33232,0.0012955680722370744
33233,0.014309940859675407
33234,0.00702888797968626
33235,0.7760053277015686
33236,0.00433232681825757
33237,0.0012013728264719248
33238,0.03564358130097389
33239,0.007109365426003933
33240,0.013396699912846088
33241,0.9793081879615784
33242,0.3070931136608124
33243,0.026322832331061363
33244,0.328570157289505
33245,0.32813674211502075
33246,0.10868720710277557
33247,0.0712144747376442
33248,0.31560632586479187
33249,0.003913750872015953
33250,0.10597694665193558
33251,0.05603441968560219
33252,0.07922825962305069
33253,0.010123996064066887
33254,0.9931930899620056
33255,0.11852725595235825
33256,0.12334516644477844
33257,0.0031834549736231565
33258,0.0059287273325026035
33259,0.014312637969851494
33260,0.7388656735420227
33261,0.9256203770637512
33262,0.011328200809657574
33263,0.841971218585968
33264,0.9566762447357178
33265,0.002165478654205799
33266,0.012467770837247372
33267,0.02472844533622265
33268,0.5216027498245239
33269,0.013337898999452591
33270,0.5111168622970581
33271,0.26568034291267395
33272,0.12160857021808624
33273,0.5470561385154724
33274,0.32071563601493835
33275,0.02019686996936798
33276,0.4505327343940735
33277,0.090005062520504
33278,0.07050424814224243
33279,0.007755885366350412
33280,0.5046219825744629
33281,0.9816028475761414
33282,0.07475295662879944
33283,0.7364289164543152
33284,0.08471262454986572
33285,0.15366144478321075
33286,0.04226277768611908
33287,0.03975788131356239
33288,0.9926671385765076
33289,0.01729419454932213
33290,0.002027332317084074
33291,0.027105845510959625
33292,0.16625192761421204
33293,0.20425188541412354
33294,0.913750410079956
33295,0.008216015994548798
33296,0.001847228268161416
33297,0.34451356530189514
33298,0.44352442026138306
33299,0.4549514651298523
33300,0.0062951198779046535
33301,0.03962760418653488
33302,0.0447157621383667
33303,0.27240869402885437
33304,0.16998015344142914
33305,0.4146994352340698
33306,0.014745216816663742
33307,0.006141586694866419
33308,0.12361437827348709
33309,0.5854213833808899
33310,0.6393219232559204
33311,0.2590254545211792
33312,0.8214899301528931
33313,0.6110237240791321
33314,0.010075275786221027
33315,0.01137132104486227
33316,0.0571369044482708
33317,0.31449010968208313
33318,0.017381388694047928
33319,0.06929118186235428
33320,0.6608189940452576
33321,0.5782351493835449
33322,0.08942393958568573
33323,0.5370943546295166
33324,0.09306199103593826
33325,0.007141301408410072
33326,0.00139527244027704
33327,0.0020142770372331142
33328,0.006877511739730835
33329,0.0055306884460151196
33330,0.0023899476509541273
33331,0.5033729672431946
33332,0.007830378599464893
33333,0.0032343363855034113
33334,0.016381336376070976
33335,0.0054886601865291595
33336,0.0888417512178421
33337,0.5164309144020081
33338,0.8406475186347961
33339,0.03347596898674965
33340,0.10508210957050323
33341,0.06046247482299805
33342,0.006908733863383532
33343,0.8536433577537537
33344,0.3416822552680969
33345,0.04736480489373207
33346,0.12118583917617798
33347,0.968720018863678
33348,0.9419532418251038
33349,0.2478734850883484
33350,0.469999223947525
33351,0.029932087287306786
33352,0.1074368804693222
33353,0.010284820571541786
33354,0.02619531750679016
33355,0.018689023330807686
33356,0.09416692703962326
33357,0.3098308742046356
33358,0.0371672660112381
33359,0.7438480257987976
33360,0.018263662233948708
33361,0.4685477912425995
33362,0.004153193440288305
33363,0.1907031387090683
33364,0.32385265827178955
33365,0.07878080010414124
33366,0.27005940675735474
33367,0.25488731265068054
33368,0.044723816215991974
33369,0.9819934964179993
33370,0.015869464725255966
33371,0.026059947907924652
33372,0.6011595726013184
33373,0.03051432967185974
33374,0.028763817623257637
33375,0.35483959317207336
33376,0.038992445915937424
33377,0.7682726979255676
33378,0.034908831119537354
33379,0.0024309069849550724
33380,0.0017265814822167158
33381,0.17779548466205597
33382,0.0067178839817643166
33383,0.008296999149024487
33384,0.027860406786203384
33385,0.011801375076174736
33386,0.5610084533691406
33387,0.01281124260276556
33388,0.018266800791025162
33389,0.0015419238479807973
33390,0.990993320941925
33391,0.9283909201622009
33392,0.1044333428144455
33393,0.043016813695430756
33394,0.15697486698627472
33395,0.09242475032806396
33396,0.08481622487306595
33397,0.012119872495532036
33398,0.15918640792369843
33399,0.04351627826690674
33400,0.02949383109807968
33401,0.16794097423553467
33402,0.043426211923360825
33403,0.0031631721649318933
33404,0.0016689967596903443
33405,0.6953428387641907
33406,0.008738062344491482
33407,0.041277628391981125
33408,0.790835440158844
33409,0.2839762270450592
33410,0.7995812892913818
33411,0.002576039172708988
33412,0.01709206961095333
33413,0.9159036874771118
33414,0.0018366195727139711
33415,0.17497551441192627
33416,0.006802468094974756
33417,0.12426761537790298
33418,0.2947726249694824
33419,0.18861141800880432
33420,0.6837846040725708
33421,0.06513217836618423
33422,0.01653691567480564
33423,0.24501311779022217
33424,0.013885993510484695
33425,0.030332736670970917
33426,0.01011459156870842
33427,0.017987379804253578
33428,0.759468138217926
33429,0.1217946857213974
33430,0.8435300588607788
33431,0.00854206457734108
33432,0.23620770871639252
33433,0.08440141379833221
33434,0.4913884997367859
33435,0.22225740551948547
33436,0.011543177999556065
33437,0.21013770997524261
33438,0.0666586235165596
33439,0.002662920393049717
33440,0.5519849061965942
33441,0.7273911237716675
33442,0.031291283667087555
33443,0.02957853302359581
33444,0.9936614036560059
33445,0.002007616451010108
33446,0.641227126121521
33447,0.18537437915802002
33448,0.07818202674388885
33449,0.9228582382202148
33450,0.09444057196378708
33451,0.7209612727165222
33452,0.11750581115484238
33453,0.21907925605773926
33454,0.202083557844162
33455,0.007033049128949642
33456,0.38686832785606384
33457,0.008480374701321125
33458,0.07400136440992355
33459,0.9899008870124817
33460,0.0017636686097830534
33461,0.7740241289138794
33462,0.9041066765785217
33463,0.9903779029846191
33464,0.018780792132019997
33465,0.00229988363571465
33466,0.009844087064266205
33467,0.8438582420349121
33468,0.7586141228675842
33469,0.2857389748096466
33470,0.669177770614624
33471,0.36024415493011475
33472,0.008286812342703342
33473,0.011529556475579739
33474,0.22231042385101318
33475,0.0012155951699241996
33476,0.5739154815673828
33477,0.006212595384567976
33478,0.05519622936844826
33479,0.3931531310081482
33480,0.32154130935668945
33481,0.003955003339797258
33482,0.5636380910873413
33483,0.848426103591919
33484,0.31930139660835266
33485,0.44650977849960327
33486,0.01498328521847725
33487,0.03705708682537079
33488,0.07119106501340866
33489,0.07268065959215164
33490,0.2374177724123001
33491,0.01816149801015854
33492,0.01622888073325157
33493,0.6734310984611511
33494,0.08164899051189423
33495,0.0017020254163071513
33496,0.33497148752212524
33497,0.40917345881462097
33498,0.004357360303401947
33499,0.47694534063339233
33500,0.008242558687925339
33501,0.0054140412248671055
33502,0.23173324763774872
33503,0.6645936965942383
33504,0.006366239860653877
33505,0.39857012033462524
33506,0.0017686057835817337
33507,0.784121572971344
33508,0.0892924815416336
33509,0.0033990826923400164
33510,0.31586501002311707
33511,0.19255931675434113
33512,0.050165146589279175
33513,0.007289978209882975
33514,0.5011555552482605
33515,0.0032635601237416267
33516,0.495250940322876
33517,0.0032153057400137186
33518,0.06646325439214706
33519,0.45076611638069153
33520,0.4594701826572418
33521,0.38246414065361023
33522,0.0015312284231185913
33523,0.023124460130929947
33524,0.04565303027629852
33525,0.004089945461601019
33526,0.7975410223007202
33527,0.0035715880803763866
33528,0.00908516626805067
33529,0.4013410806655884
33530,0.09404125809669495
33531,0.012291833758354187
33532,0.11225495487451553
33533,0.993137001991272
33534,0.253368079662323
33535,0.0776747539639473
33536,0.05536218732595444
33537,0.09451531618833542
33538,0.004323242697864771
33539,0.6043890118598938
33540,0.9790213108062744
33541,0.9870133996009827
33542,0.31625765562057495
33543,0.002885493915528059
33544,0.03426250442862511
33545,0.22181566059589386
33546,0.36170923709869385
33547,0.01909857802093029
33548,0.37274453043937683
33549,0.1736660748720169
33550,0.004201014991849661
33551,0.002663785358890891
33552,0.5110571980476379
33553,0.175869420170784
33554,0.9902108907699585
33555,0.3471798896789551
33556,0.9398426413536072
33557,0.0032089347951114178
33558,0.035244815051555634
33559,0.00603490648791194
33560,0.7815634608268738
33561,0.25397661328315735
33562,0.0010398200247436762
33563,0.7459978461265564
33564,0.002353809541091323
33565,0.01725764386355877
33566,0.3910832107067108
33567,0.30071574449539185
33568,0.4456983506679535
33569,0.04308435320854187
33570,0.6777852177619934
33571,0.0017272061668336391
33572,0.044390708208084106
33573,0.06340707838535309
33574,0.9352453351020813
33575,0.011847675777971745
33576,0.20012107491493225
33577,0.40678727626800537
33578,0.7913030385971069
33579,0.23633231222629547
33580,0.07689393311738968
33581,0.6499027013778687
33582,0.6805270314216614
33583,0.008462638594210148
33584,0.29873672127723694
33585,0.0380762442946434
33586,0.002803817391395569
33587,0.9907842874526978
33588,0.014989078976213932
33589,0.362255722284317
33590,0.014045746996998787
33591,0.030095946043729782
33592,0.0023235140834003687
33593,0.4190768599510193
33594,0.39052268862724304
33595,0.13644090294837952
33596,0.029315663501620293
33597,0.015307122841477394
33598,0.2896350622177124
33599,0.032417792826890945
33600,0.1323728710412979
33601,0.008486940525472164
33602,0.9828702807426453
33603,0.6487699151039124
33604,0.017305348068475723
33605,0.006190994754433632
33606,0.00131433573551476
33607,0.9509138464927673
33608,0.1070798933506012
33609,0.19328923523426056
33610,0.002307048300281167
33611,0.028093239292502403
33612,0.431147962808609
33613,0.35594630241394043
33614,0.8951026201248169
33615,0.022153157740831375
33616,0.3821146786212921
33617,0.7696560025215149
33618,0.0013730485225096345
33619,0.32218340039253235
33620,0.17989809811115265
33621,0.010587663389742374
33622,0.18641908466815948
33623,0.003054714994505048
33624,0.0014083351707085967
33625,0.017427323386073112
33626,0.16495190560817719
33627,0.026288241147994995
33628,0.6157184839248657
33629,0.033828865736722946
33630,0.5948434472084045
33631,0.9727597236633301
33632,0.258148193359375
33633,0.004913743119686842
33634,0.0435599647462368
33635,0.014973429962992668
33636,0.9852220416069031
33637,0.9871446490287781
33638,0.008718111552298069
33639,0.467810720205307
33640,0.5672247409820557
33641,0.019204095005989075
33642,0.0056931739673018456
33643,0.0063615902327001095
33644,0.6239180564880371
33645,0.41212862730026245
33646,0.005748390220105648
33647,0.015293329022824764
33648,0.9927613735198975
33649,0.23350106179714203
33650,0.003946057055145502
33651,0.5702027678489685
33652,0.8532717823982239
33653,0.09100611507892609
33654,0.010596043430268764
33655,0.04502294585108757
33656,0.0050839330069720745
33657,0.004690131172537804
33658,0.46483245491981506
33659,0.8940645456314087
33660,0.19234350323677063
33661,0.07650385797023773
33662,0.009301791898906231
33663,0.27544209361076355
33664,0.13485044240951538
33665,0.0017119233962148428
33666,0.0025481851771473885
33667,0.1013074740767479
33668,0.02589539997279644
33669,0.01650373265147209
33670,0.15143492817878723
33671,0.10487563908100128
33672,0.9790911078453064
33673,0.44556543231010437
33674,0.9647407531738281
33675,0.9807161092758179
33676,0.03078870289027691
33677,0.11091654747724533
33678,0.002308576600626111
33679,0.1235901489853859
33680,0.433601975440979
33681,0.41798916459083557
33682,0.03582349419593811
33683,0.5937040448188782
33684,0.9937252402305603
33685,0.0709037110209465
33686,0.16853076219558716
33687,0.05712549760937691
33688,0.0778394564986229
33689,0.30439719557762146
33690,0.007395442575216293
33691,0.044878724962472916
33692,0.3629600703716278
33693,0.9931393265724182
33694,0.12021226435899734
33695,0.006719821598380804
33696,0.004384592641144991
33697,0.007776160258799791
33698,0.2143288403749466
33699,0.016494471579790115
33700,0.021585579961538315
33701,0.014657785184681416
33702,0.6792557835578918
33703,0.29970917105674744
33704,0.024877557530999184
33705,0.2382848858833313
33706,0.07307136058807373
33707,0.034792281687259674
33708,0.0031180200167000294
33709,0.002922557760030031
33710,0.43418410420417786
33711,0.0014256977010518312
33712,0.007108103018254042
33713,0.5077353119850159
33714,0.18909159302711487
33715,0.4587015211582184
33716,0.9937998652458191
33717,0.07578670978546143
33718,0.08362586796283722
33719,0.9934198260307312
33720,0.4435719847679138
